region,age,edu_level,sex,year,people
18 Örebro län,45-54 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,561
18 Örebro län,45-54 år,"förgymnasial utbildning, 9 (10) år",män,2014,2154
18 Örebro län,45-54 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,1414
18 Örebro län,45-54 år,"gymnasial utbildning, högst 2 år",män,2014,9122
18 Örebro län,45-54 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,6212
18 Örebro län,45-54 år,"gymnasial utbildning, 3 år",män,2014,2092
18 Örebro län,45-54 år,"gymnasial utbildning, 3 år",kvinnor,2014,3170
18 Örebro län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,2717
18 Örebro län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,2864
18 Örebro län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,2263
18 Örebro län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,3775
18 Örebro län,45-54 år,forskarutbildning,män,2014,138
18 Örebro län,45-54 år,forskarutbildning,kvinnor,2014,111
18 Örebro län,45-54 år,uppgift om utbildningsnivå saknas,män,2014,132
18 Örebro län,45-54 år,uppgift om utbildningsnivå saknas,kvinnor,2014,110
18 Örebro län,55-64 år,förgymnasial utbildning kortare än 9 år,män,2014,942
18 Örebro län,55-64 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,730
18 Örebro län,55-64 år,"förgymnasial utbildning, 9 (10) år",män,2014,2912
18 Örebro län,55-64 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,2045
18 Örebro län,55-64 år,"gymnasial utbildning, högst 2 år",män,2014,6401
18 Örebro län,55-64 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,6594
18 Örebro län,55-64 år,"gymnasial utbildning, 3 år",män,2014,2036
18 Örebro län,55-64 år,"gymnasial utbildning, 3 år",kvinnor,2014,1904
18 Örebro län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,2456
18 Örebro län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,2808
18 Örebro län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,2043
18 Örebro län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,2934
18 Örebro län,55-64 år,forskarutbildning,män,2014,159
18 Örebro län,55-64 år,forskarutbildning,kvinnor,2014,97
18 Örebro län,55-64 år,uppgift om utbildningsnivå saknas,män,2014,86
18 Örebro län,55-64 år,uppgift om utbildningsnivå saknas,kvinnor,2014,94
18 Örebro län,65-74 år,förgymnasial utbildning kortare än 9 år,män,2014,4881
18 Örebro län,65-74 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,3612
18 Örebro län,65-74 år,"förgymnasial utbildning, 9 (10) år",män,2014,1098
18 Örebro län,65-74 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,1538
18 Örebro län,65-74 år,"gymnasial utbildning, högst 2 år",män,2014,4268
18 Örebro län,65-74 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,6638
18 Örebro län,65-74 år,"gymnasial utbildning, 3 år",män,2014,2952
18 Örebro län,65-74 år,"gymnasial utbildning, 3 år",kvinnor,2014,1197
18 Örebro län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,1733
18 Örebro län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,2093
18 Örebro län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,1885
18 Örebro län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,2283
18 Örebro län,65-74 år,forskarutbildning,män,2014,144
18 Örebro län,65-74 år,forskarutbildning,kvinnor,2014,60
18 Örebro län,65-74 år,uppgift om utbildningsnivå saknas,män,2014,137
18 Örebro län,65-74 år,uppgift om utbildningsnivå saknas,kvinnor,2014,174
19 Västmanlands län,16-24 år,förgymnasial utbildning kortare än 9 år,män,2014,179
19 Västmanlands län,16-24 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,168
19 Västmanlands län,16-24 år,"förgymnasial utbildning, 9 (10) år",män,2014,5730
19 Västmanlands län,16-24 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,5120
19 Västmanlands län,16-24 år,"gymnasial utbildning, högst 2 år",män,2014,592
19 Västmanlands län,16-24 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,528
19 Västmanlands län,16-24 år,"gymnasial utbildning, 3 år",män,2014,6357
19 Västmanlands län,16-24 år,"gymnasial utbildning, 3 år",kvinnor,2014,5616
19 Västmanlands län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,1247
19 Västmanlands län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,1562
19 Västmanlands län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,230
19 Västmanlands län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,535
19 Västmanlands län,16-24 år,forskarutbildning,män,2014,1
19 Västmanlands län,16-24 år,forskarutbildning,kvinnor,2014,1
19 Västmanlands län,16-24 år,uppgift om utbildningsnivå saknas,män,2014,911
19 Västmanlands län,16-24 år,uppgift om utbildningsnivå saknas,kvinnor,2014,653
19 Västmanlands län,25-34 år,förgymnasial utbildning kortare än 9 år,män,2014,638
19 Västmanlands län,25-34 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,641
19 Västmanlands län,25-34 år,"förgymnasial utbildning, 9 (10) år",män,2014,1858
19 Västmanlands län,25-34 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,1225
19 Västmanlands län,25-34 år,"gymnasial utbildning, högst 2 år",män,2014,1790
19 Västmanlands län,25-34 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,1457
19 Västmanlands län,25-34 år,"gymnasial utbildning, 3 år",män,2014,6440
19 Västmanlands län,25-34 år,"gymnasial utbildning, 3 år",kvinnor,2014,4725
19 Västmanlands län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,2077
19 Västmanlands län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,2176
19 Västmanlands län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,2707
19 Västmanlands län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,4508
19 Västmanlands län,25-34 år,forskarutbildning,män,2014,50
19 Västmanlands län,25-34 år,forskarutbildning,kvinnor,2014,30
19 Västmanlands län,25-34 år,uppgift om utbildningsnivå saknas,män,2014,409
19 Västmanlands län,25-34 år,uppgift om utbildningsnivå saknas,kvinnor,2014,355
19 Västmanlands län,35-44 år,förgymnasial utbildning kortare än 9 år,män,2014,453
19 Västmanlands län,35-44 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,603
19 Västmanlands län,35-44 år,"förgymnasial utbildning, 9 (10) år",män,2014,1481
19 Västmanlands län,35-44 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,916
19 Västmanlands län,35-44 år,"gymnasial utbildning, högst 2 år",män,2014,3566
19 Västmanlands län,35-44 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,2505
19 Västmanlands län,35-44 år,"gymnasial utbildning, 3 år",män,2014,4685
19 Västmanlands län,35-44 år,"gymnasial utbildning, 3 år",kvinnor,2014,3815
19 Västmanlands län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,2012
19 Västmanlands län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,1965
19 Västmanlands län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,3373
19 Västmanlands län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,5395
19 Västmanlands län,35-44 år,forskarutbildning,män,2014,206
19 Västmanlands län,35-44 år,forskarutbildning,kvinnor,2014,112
19 Västmanlands län,35-44 år,uppgift om utbildningsnivå saknas,män,2014,234
19 Västmanlands län,35-44 år,uppgift om utbildningsnivå saknas,kvinnor,2014,184
19 Västmanlands län,45-54 år,förgymnasial utbildning kortare än 9 år,män,2014,412
19 Västmanlands län,45-54 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,567
19 Västmanlands län,45-54 år,"förgymnasial utbildning, 9 (10) år",män,2014,1903
19 Västmanlands län,45-54 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,1213
19 Västmanlands län,45-54 år,"gymnasial utbildning, högst 2 år",män,2014,8124
19 Västmanlands län,45-54 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,5574
19 Västmanlands län,45-54 år,"gymnasial utbildning, 3 år",män,2014,2298
19 Västmanlands län,45-54 år,"gymnasial utbildning, 3 år",kvinnor,2014,3356
19 Västmanlands län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,2938
19 Västmanlands län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,2753
19 Västmanlands län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,2333
19 Västmanlands län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,3717
19 Västmanlands län,45-54 år,forskarutbildning,män,2014,167
19 Västmanlands län,45-54 år,forskarutbildning,kvinnor,2014,79
19 Västmanlands län,45-54 år,uppgift om utbildningsnivå saknas,män,2014,126
19 Västmanlands län,45-54 år,uppgift om utbildningsnivå saknas,kvinnor,2014,127
19 Västmanlands län,55-64 år,förgymnasial utbildning kortare än 9 år,män,2014,547
19 Västmanlands län,55-64 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,592
19 Västmanlands län,55-64 år,"förgymnasial utbildning, 9 (10) år",män,2014,2697
19 Västmanlands län,55-64 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,1880
19 Västmanlands län,55-64 år,"gymnasial utbildning, högst 2 år",män,2014,5842
19 Västmanlands län,55-64 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,5834
19 Västmanlands län,55-64 år,"gymnasial utbildning, 3 år",män,2014,2081
19 Västmanlands län,55-64 år,"gymnasial utbildning, 3 år",kvinnor,2014,1897
19 Västmanlands län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,2306
19 Västmanlands län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,2407
19 Västmanlands län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,1948
19 Västmanlands län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,2565
19 Västmanlands län,55-64 år,forskarutbildning,män,2014,142
19 Västmanlands län,55-64 år,forskarutbildning,kvinnor,2014,44
19 Västmanlands län,55-64 år,uppgift om utbildningsnivå saknas,män,2014,74
19 Västmanlands län,55-64 år,uppgift om utbildningsnivå saknas,kvinnor,2014,95
19 Västmanlands län,65-74 år,förgymnasial utbildning kortare än 9 år,män,2014,2917
19 Västmanlands län,65-74 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,2686
19 Västmanlands län,65-74 år,"förgymnasial utbildning, 9 (10) år",män,2014,1809
19 Västmanlands län,65-74 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,2192
19 Västmanlands län,65-74 år,"gymnasial utbildning, högst 2 år",män,2014,3975
19 Västmanlands län,65-74 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,5957
19 Västmanlands län,65-74 år,"gymnasial utbildning, 3 år",män,2014,3104
19 Västmanlands län,65-74 år,"gymnasial utbildning, 3 år",kvinnor,2014,1221
19 Västmanlands län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,1549
19 Västmanlands län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,1845
19 Västmanlands län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,1833
19 Västmanlands län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,2044
19 Västmanlands län,65-74 år,forskarutbildning,män,2014,113
19 Västmanlands län,65-74 år,forskarutbildning,kvinnor,2014,40
19 Västmanlands län,65-74 år,uppgift om utbildningsnivå saknas,män,2014,114
19 Västmanlands län,65-74 år,uppgift om utbildningsnivå saknas,kvinnor,2014,152
20 Dalarnas län,16-24 år,förgymnasial utbildning kortare än 9 år,män,2014,215
20 Dalarnas län,16-24 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,177
20 Dalarnas län,16-24 år,"förgymnasial utbildning, 9 (10) år",män,2014,6103
20 Dalarnas län,16-24 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,5248
20 Dalarnas län,16-24 år,"gymnasial utbildning, högst 2 år",män,2014,484
20 Dalarnas län,16-24 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,436
20 Dalarnas län,16-24 år,"gymnasial utbildning, 3 år",män,2014,6885
20 Dalarnas län,16-24 år,"gymnasial utbildning, 3 år",kvinnor,2014,5869
20 Dalarnas län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,1037
20 Dalarnas län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,1195
20 Dalarnas län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,155
20 Dalarnas län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,393
20 Dalarnas län,16-24 år,forskarutbildning,män,2014,2
20 Dalarnas län,16-24 år,forskarutbildning,kvinnor,2014,0
20 Dalarnas län,16-24 år,uppgift om utbildningsnivå saknas,män,2014,983
20 Dalarnas län,16-24 år,uppgift om utbildningsnivå saknas,kvinnor,2014,649
20 Dalarnas län,25-34 år,förgymnasial utbildning kortare än 9 år,män,2014,560
20 Dalarnas län,25-34 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,580
20 Dalarnas län,25-34 år,"förgymnasial utbildning, 9 (10) år",män,2014,1664
20 Dalarnas län,25-34 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,1131
20 Dalarnas län,25-34 år,"gymnasial utbildning, högst 2 år",män,2014,1492
20 Dalarnas län,25-34 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,1097
20 Dalarnas län,25-34 år,"gymnasial utbildning, 3 år",män,2014,7620
20 Dalarnas län,25-34 år,"gymnasial utbildning, 3 år",kvinnor,2014,5423
20 Dalarnas län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,1933
20 Dalarnas län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,1999
20 Dalarnas län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,2175
20 Dalarnas län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,3904
20 Dalarnas län,25-34 år,forskarutbildning,män,2014,30
20 Dalarnas län,25-34 år,forskarutbildning,kvinnor,2014,25
20 Dalarnas län,25-34 år,uppgift om utbildningsnivå saknas,män,2014,396
20 Dalarnas län,25-34 år,uppgift om utbildningsnivå saknas,kvinnor,2014,373
20 Dalarnas län,35-44 år,förgymnasial utbildning kortare än 9 år,män,2014,384
20 Dalarnas län,35-44 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,512
20 Dalarnas län,35-44 år,"förgymnasial utbildning, 9 (10) år",män,2014,1476
20 Dalarnas län,35-44 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,938
20 Dalarnas län,35-44 år,"gymnasial utbildning, högst 2 år",män,2014,4161
20 Dalarnas län,35-44 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,2700
20 Dalarnas län,35-44 år,"gymnasial utbildning, 3 år",män,2014,5099
20 Dalarnas län,35-44 år,"gymnasial utbildning, 3 år",kvinnor,2014,4209
20 Dalarnas län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,1806
20 Dalarnas län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,1916
20 Dalarnas län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,2704
20 Dalarnas län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,4956
20 Dalarnas län,35-44 år,forskarutbildning,män,2014,109
20 Dalarnas län,35-44 år,forskarutbildning,kvinnor,2014,68
20 Dalarnas län,35-44 år,uppgift om utbildningsnivå saknas,män,2014,178
20 Dalarnas län,35-44 år,uppgift om utbildningsnivå saknas,kvinnor,2014,185
20 Dalarnas län,45-54 år,förgymnasial utbildning kortare än 9 år,män,2014,271
20 Dalarnas län,45-54 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,347
20 Dalarnas län,45-54 år,"förgymnasial utbildning, 9 (10) år",män,2014,2290
20 Dalarnas län,45-54 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,1414
20 Dalarnas län,45-54 år,"gymnasial utbildning, högst 2 år",män,2014,9355
20 Dalarnas län,45-54 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,6266
20 Dalarnas län,45-54 år,"gymnasial utbildning, 3 år",män,2014,2016
20 Dalarnas län,45-54 år,"gymnasial utbildning, 3 år",kvinnor,2014,3574
20 Dalarnas län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,2466
20 Dalarnas län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,2770
20 Dalarnas län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,1895
20 Dalarnas län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,3535
20 Dalarnas län,45-54 år,forskarutbildning,män,2014,126
20 Dalarnas län,45-54 år,forskarutbildning,kvinnor,2014,82
20 Dalarnas län,45-54 år,uppgift om utbildningsnivå saknas,män,2014,108
20 Dalarnas län,45-54 år,uppgift om utbildningsnivå saknas,kvinnor,2014,82
20 Dalarnas län,55-64 år,förgymnasial utbildning kortare än 9 år,män,2014,1123
20 Dalarnas län,55-64 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,683
20 Dalarnas län,55-64 år,"förgymnasial utbildning, 9 (10) år",män,2014,3297
20 Dalarnas län,55-64 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,2166
20 Dalarnas län,55-64 år,"gymnasial utbildning, högst 2 år",män,2014,7425
20 Dalarnas län,55-64 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,7292
20 Dalarnas län,55-64 år,"gymnasial utbildning, 3 år",män,2014,2305
20 Dalarnas län,55-64 år,"gymnasial utbildning, 3 år",kvinnor,2014,2235
20 Dalarnas län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,2438
20 Dalarnas län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,2907
